,index,country,location,latitude,longitude,soil,pH,crop,sowing_year,sowing_month,harvest_year,harvest_month,yield_ct,yield_nt,P,E,PB,Tave,Tmax,Tmin,ST
55,3827,USA,"Oklahoma, Altus",34.63,-99.33,silty clay loam, ,cotton,2007,5,2007,10,820.0,829.0,418.6,619.876,-201.276,23.7,35.19271,10.6856,Loam
56,3828,USA,"Oklahoma, Altus",34.63,-99.33,silty clay loam, ,cotton,2007,5,2007,10,1323.0,1309.0,418.6,619.876,-201.276,23.7,35.19271,10.6856,Loam
57,3829,USA,"Oklahoma, Altus",34.63,-99.33,silty clay loam, ,cotton,2008,5,2008,10,312.0,445.0,429.1,610.697,-181.597,24.03333,36.15714,9.05543,Loam
58,3830,USA,"Oklahoma, Altus",34.63,-99.33,silty clay loam, ,cotton,2008,5,2008,10,230.0,308.0,429.1,610.697,-181.597,24.03333,36.15714,9.05543,Loam
59,313,USA,"South Carolina, Blackville",34.58,-81.55,Loamy sand, ,cotton,2002,5,2002,10,967.0,770.0,632.6,465.156,167.444,23.2,34.36752,13.78289,Loam
60,314,USA,"South Carolina, Blackville",34.58,-81.55,Loamy sand, ,cotton,2003,5,2003,10,1770.0,1323.0,778.1,452.127,325.973,22.16667,31.58827,10.56073,Loam
61,315,USA,"South Carolina, Florence",34.48,-80.22,Loamy sand, ,cotton,2002,5,2002,10,498.0,559.0,566.5,586.302,-19.802,23.96667,33.73912,13.67596,Loam
62,316,USA,"South Carolina, Florence",34.48,-80.22,Loamy sand, ,cotton,2003,5,2003,10,910.0,746.0,684.9,583.839,101.061,22.93333,31.09585,11.04296,Loam
63,1619,USA,"South Carolina, Florence",34.3,-79.73,loamy sand,,cotton,1989,5,1989,10,1770.0,1860.0,734.3,574.823,159.477,23.71667,32.12014,11.83965,Loam
64,1620,USA,"South Carolina, Florence",34.3,-79.73,loamy sand,,cotton,1990,5,1990,10,1310.0,1410.0,722.5,602.565,119.935,24.61667,34.94758,13.42139,Loam
65,1621,USA,"South Carolina, Florence",34.3,-79.73,loamy sand,,cotton,1991,5,1991,10,1695.0,2510.0,525.5,574.963,-49.463,24.3,33.06484,11.22522,Loam
66,1296,USA,"Tennessee, Jackson (West Tennessee Experiment Station)",35.62,-88.85,silt loam, ,cotton,1991,5,1991,10,1263.0,1267.0,625.4,578.398,47.002,22.93333,33.38676,10.29223,Loam
67,1297,USA,"Tennessee, Jackson (West Tennessee Experiment Station)",35.62,-88.85,silt loam, ,cotton,1991,5,1991,10,1288.0,1291.0,625.4,578.398,47.002,22.93333,33.38676,10.29223,Loam
68,1298,USA,"Tennessee, Jackson (West Tennessee Experiment Station)",35.62,-88.85,silt loam, ,cotton,1991,5,1991,10,1264.0,1227.0,625.4,578.398,47.002,22.93333,33.38676,10.29223,Loam
69,1299,USA,"Tennessee, Jackson (West Tennessee Experiment Station)",35.62,-88.85,silt loam, ,cotton,1991,5,1991,10,1574.0,1509.0,625.4,578.398,47.002,22.93333,33.38676,10.29223,Loam
70,1300,USA,"Tennessee, Jackson (West Tennessee Experiment Station)",35.62,-88.85,silt loam, ,cotton,1991,5,1991,10,1648.0,1509.0,625.4,578.398,47.002,22.93333,33.38676,10.29223,Loam
71,1301,USA,"Tennessee, Jackson (West Tennessee Experiment Station)",35.62,-88.85,silt loam, ,cotton,1991,5,1991,10,1592.0,1442.0,625.4,578.398,47.002,22.93333,33.38676,10.29223,Loam
72,1302,USA,"Tennessee, Jackson (West Tennessee Experiment Station)",35.62,-88.85,silt loam, ,cotton,1993,5,1993,10,1069.0,1136.0,570.1,592.259,-22.159,22.36667,34.74704,8.83209,Loam
73,1303,USA,"Tennessee, Jackson (West Tennessee Experiment Station)",35.62,-88.85,silt loam, ,cotton,1993,5,1993,10,1063.0,1123.0,570.1,592.259,-22.159,22.36667,34.74704,8.83209,Loam
74,1304,USA,"Tennessee, Jackson (West Tennessee Experiment Station)",35.62,-88.85,silt loam, ,cotton,1993,5,1993,10,1075.0,1118.0,570.1,592.259,-22.159,22.36667,34.74704,8.83209,Loam
75,1305,USA,"Tennessee, Jackson (West Tennessee Experiment Station)",35.62,-88.85,silt loam, ,cotton,1993,5,1993,10,930.0,919.0,570.1,592.259,-22.159,22.36667,34.74704,8.83209,Loam
76,1306,USA,"Tennessee, Jackson (West Tennessee Experiment Station)",35.62,-88.85,silt loam, ,cotton,1993,5,1993,10,949.0,926.0,570.1,592.259,-22.159,22.36667,34.74704,8.83209,Loam
77,1307,USA,"Tennessee, Jackson (West Tennessee Experiment Station)",35.62,-88.85,silt loam, ,cotton,1993,5,1993,10,953.0,856.0,570.1,592.259,-22.159,22.36667,34.74704,8.83209,Loam
78,1308,USA,"Tennessee, Jackson (West Tennessee Experiment Station)",35.62,-88.85,silt loam, ,cotton,1994,5,1994,10,1317.0,1560.0,700.3,567.794,132.506,21.76667,31.85601,10.31159,Loam
79,1309,USA,"Tennessee, Jackson (West Tennessee Experiment Station)",35.62,-88.85,silt loam, ,cotton,1994,5,1994,10,1397.0,1620.0,700.3,567.794,132.506,21.76667,31.85601,10.31159,Loam
80,1310,USA,"Tennessee, Jackson (West Tennessee Experiment Station)",35.62,-88.85,silt loam, ,cotton,1994,5,1994,10,1405.0,1625.0,700.3,567.794,132.506,21.76667,31.85601,10.31159,Loam
81,1311,USA,"Tennessee, Jackson (West Tennessee Experiment Station)",35.62,-88.85,silt loam, ,cotton,1994,5,1994,10,1444.0,1670.0,700.3,567.794,132.506,21.76667,31.85601,10.31159,Loam
82,1312,USA,"Tennessee, Jackson (West Tennessee Experiment Station)",35.62,-88.85,silt loam, ,cotton,1994,5,1994,10,1421.0,1616.0,700.3,567.794,132.506,21.76667,31.85601,10.31159,Loam
83,1313,USA,"Tennessee, Jackson (West Tennessee Experiment Station)",35.62,-88.85,silt loam, ,cotton,1994,5,1994,10,1430.0,1542.0,700.3,567.794,132.506,21.76667,31.85601,10.31159,Loam
84,256,USA,"Texas, Halfway",34.18,-101.95,loamy, ,cotton,1987,5,1987,10,1571.0,1712.0,387.2,557.346,-170.146,21.33333,31.97094,8.09325,Loam
85,257,USA,"Texas, Halfway",34.18,-101.95,loamy, ,cotton,1987,5,1987,10,969.0,1047.0,387.2,557.346,-170.146,21.33333,31.97094,8.09325,Loam
86,258,USA,"Texas, Halfway",34.18,-101.95,loamy, ,cotton,1987,5,1987,10,1332.0,1437.0,387.2,557.346,-170.146,21.33333,31.97094,8.09325,Loam
87,259,USA,"Texas, Halfway",34.18,-101.95,loamy, ,cotton,1987,5,1987,10,837.0,871.0,387.2,557.346,-170.146,21.33333,31.97094,8.09325,Loam
88,260,USA,"Texas, Halfway",34.18,-101.95,loamy, ,cotton,1988,5,1988,10,1113.0,1234.0,370.3,556.641,-186.341,21.4,31.78707,8.3505,Loam
89,261,USA,"Texas, Halfway",34.18,-101.95,loamy, ,cotton,1988,5,1988,10,971.0,991.0,370.3,556.641,-186.341,21.4,31.78707,8.3505,Loam
90,262,USA,"Texas, Halfway",34.18,-101.95,loamy, ,cotton,1988,5,1988,10,612.0,624.0,370.3000023,556.6412942,-186.341,21.40000025,31.78707479,8.350496354,Loam
91,263,USA,"Texas, Halfway",34.18,-101.95,loamy, ,cotton,1988,5,1988,10,439.0,380.0,370.3,556.641,-186.341,21.4,31.78707,8.3505,Loam
92,185,USA,"Texas, Lubbock (Texas Agricultural Experiment Station)",33.69,-101.83,clay loam,7.7,cotton,1987,5,1987,10,870.0,1020.0,480.0,551.749,-71.749,22.01667,32.33449,8.65994,Sandy loam
93,186,USA,"Texas, Lubbock (Texas Agricultural Experiment Station)",33.69,-101.83,clay loam,7.7,cotton,1988,5,1988,10,460.0,630.0,327.2,548.268,-221.068,22.05,32.34307,8.85255,Sandy loam
